asin	title	subcat1	subcat2	obj1	pb1	obj2	pb2	obj3	pb3	obj4	pb4	obj5	pb5	obj6	pb6	obj7	pb7
0373775830	Notorious (Hqn) Mass Market Paperback	Literature & Fiction	British & Irish	gown	80.07												
0373776330	Lacy Mass Market Paperback	Romance	Historical	horse	75.2799808979												
0373776586	Somebody To Love (Hqn) Mass Market Paperback	Romance	Contemporary	dog	94.0567374229	chair	91.7383432388										
0373776675	Forbidden (HQN) Mass Market Paperback	Literature & Fiction	British & Irish	gown	53.6790549755												
0373776853	Undeniably Yours (The Kowalskis) Mass Market Paperback	Literature & Fiction	United States	tie	67.15041399												
0373776918	That Thing Called Love (Bradshaw Brothers) Mass Market Paperback	Literature & Fiction	United States	cup	98.0009973049	donut	52.6714861393										
0373776950	Run the Risk (Love Undercover) Mass Market Paperback	Literature & Fiction	United States	tv	77.5884389877												
0373777922	The Best Man (The Blue Heron Series) Mass Market Paperback	Literature & Fiction	United States	dog	91.7938828468												
037377818X	The Trouble with Virtue: A Comfortable WifeA Lady by Day (Hqn) Mass Market Paperback	Literature & Fiction	World Literature	bed	71.9939649105												
0373778325	Take My Breath Away (Cabin Fever) Mass Market Paperback	Literature & Fiction	United States	umbrella	99.1978049278												
0373778589	Waiting On You (The Blue Heron Series) Mass Market Paperback	Literature & Fiction	United States	wine glass	58.9183151722												
0373778813	Before We Kiss (Fool's Gold, Book 16) Mass Market Paperback	Literature & Fiction	United States	chair	53.4861147404												
0373803508	Cast in Peril (Chronicles of Elantra) Paperback	Science Fiction & Fantasy	Fantasy	sports ball	90.6484365463												
037383117X	Love Takes Time (Hinton Bros.) Mass Market Paperback	Literature & Fiction	United States	swimming_trunks	99.9263465405												
037383179X	Ravished by Desire: A Little DareThorn's Challenge (The Westmorelands) Mass Market Paperback	Literature & Fiction	United States	bed	56.1192631721												
0373831919	Once Upon a Holiday: Holiday HeatCandy ChristmasChocolate Truffles (Arabesque) Mass Market Paperback	Literature & Fiction	United States	swimming_trunks	63.4235560894												
0373834985	A Comfortable Wife Mass Market Paperback	Literature & Fiction	Contemporary	bird	74.7187793255	clock	55.1171183586										
0373837097	Love Song For A Raven (Harlequin Signature Select) Mass Market Paperback	Literature & Fiction	United States	airplane	84.2680573463												
0373837763	Feeling the Heat & Night Heat: Feeling the HeatNight Heat (The Westmorelands) Mass Market Paperback	Literature & Fiction	United States	wine glass	83.2872092724	bottle	51.6070663929										
0373860900	The Player's Proposal (Kimani Romance) Mass Market Paperback	Literature & Fiction	United States	tie	92.0191645622												
037386132X	Bachelor Untamed (Kimani Romance) (Bachelors in Demand) Mass Market Paperback	Literature & Fiction	United States	bird	67.0423448086												
0373861605	Rhythms of Love: You Sang to MeBeats of My Heart (Kimani Romance) Mass Market Paperback	Literature & Fiction	United States	candle	99.7630357742	clock	50.3841876984										
0373862172	Touch of Fate (Summer on Hilton Head) Mass Market Paperback	Literature & Fiction	United States	wig	96.8500256538												
0373862865	A Little Holiday Temptation (Kimani Hotties) Mass Market Paperback	Literature & Fiction	United States	tie	98.4928786755												
0373862938	Passionate Premiere (The Boudreaux Family) Mass Market Paperback	Literature & Fiction	United States	tie	59.6196770668												
0374100810	The Bradshaw Variations: A Novel Hardcover	Literature & Fiction	Literary	cup	58.6877822876												
0374175292	Danubia: A Personal History of Habsburg Europe Hardcover	History	Europe	crossword_puzzle	93.7000334263	horse	64.3375575542										
0374177236	The Isle of Youth: Stories Paperback	Literature & Fiction	Short Stories & Anthologies	clock	66.5651798248												
0374201749	The Man Who Loved Dogs: A Novel Hardcover	Literature & Fiction	World Literature	tie	82.2709023952												
0374212570	On Balance Hardcover	Politics & Social Sciences	Philosophy	bicycle	73.8694727421												
0374272271	The Sweet Science Paperback	Literature & Fiction	Essays & Correspondence	dog	59.5460414886												
0374281092	Someone: A Novel Hardcover	Literature & Fiction	Genre Fiction	crossword_puzzle	56.034052372												
0374281114	Missing Out: In Praise of the Unlived Life Hardcover	Health, Fitness & Dieting	Psychology & Counseling	chair	97.4179029465												
0374283540	The Ruling Caste: Imperial Lives in the Victorian Raj 1st Edition	New, Used & Rental Textbooks	Humanities	dining table	62.1629714966												
0374298734	The Master of Us All: Balenciaga, His Workrooms, His World Hardcover	Biographies & Memoirs	Arts & Literature	tie	98.6023902893												
0374304467	At Night Hardcover	Children's Books	Growing Up & Facts of Life	potted plant	58.5797846317												
0374310939	Carl Goes to Daycare Hardcover	Children's Books	Growing Up & Facts of Life	dog	86.2665176392												
0374311145	Carl's Christmas Hardcover	Children's Books	Animals	dog	99.9290943146												
0374313822	Close Your Eyes Hardcover	Children's Books	Growing Up & Facts of Life	teddy	98.8949537277												
0374317259	Defect Hardcover	Teen & Young Adult	Literature & Fiction	bird	52.4352669716												
0374318034	Doctor De Soto Hardcover	Children's Books	Animals	chair	60.7024788857												
0374326819	Going North (Bccb Blue Ribbon Picture Book Awards (Awards)) Hardcover	Children's Books	Literature & Fiction	boat	73.2040643692	car	50.3310859203										
0374335486	I Once Was a Monkey: Stories Buddha Told Hardcover	Children's Books	Literature & Fiction	bird	90.7099366188												
0374336814	Jack's Talent Hardcover	Children's Books	Growing Up & Facts of Life	car	73.6440718174												
0374347018	The Wall: Growing Up Behind the Iron Curtain (Caldecott Honor Book) Hardcover	Children's Books	History	prayer_rug	86.8656933308												
0374347921	Manjiro: The Boy Who Risked His Life for Two Countries Hardcover	Children's Books	Geography & Cultures	boat	78.1875789165												
0374350620	Checkered Flag Cheater: A Motor Novel (Motor Novels) Hardcover	Children's Books	Growing Up & Facts of Life	motorcycle	71.0269808769	car	60.1247012615										
0374375526	Tibet Through the Red Box (Caldecott Honor Book) Hardcover	Teen & Young Adult	Literature & Fiction	prayer_rug	50.4211187363												
0374379947	From Norvelt to Nowhere (Norvelt Series) Hardcover	Children's Books	Literature & Fiction	car	78.6807477474												
0374384665	Wizzil Hardcover	Children's Books	Animals	bottle	55.2867472172												
0374399492	Max's Words Hardcover	Children's Books	Growing Up & Facts of Life	cow	62.5749230385												
0374399689	The Cat Who Walked Across France: A Picture Book Hardcover	Children's Books	Literature & Fiction	cat	77.1999299526												
0374400318	A Rat's Tale Paperback	Children's Books	Growing Up & Facts of Life	bird	80.0467789173												
0374403457	All the Small Poems and Fourteen More Paperback	Children's Books	Literature & Fiction	bird	98.4966814518												
0374403821	Angus and the Cat Paperback	Children's Books	Animals	dog	99.5975196362	bird	51.0189294815										
0374403848	Angus Lost Paperback	Children's Books	Animals	dog	98.7305104733												
0374423504	Fly by Night Paperback	Children's Books	Science Fiction & Fantasy	cat	69.2810595036												
0374427984	The Great Turkey Walk Paperback	Children's Books	Literature & Fiction	horse	84.0712308884												
0374429855	Hey, Al Paperback	Children's Books	Animals	dog	66.8581843376	bird	58.5125088692										
0374452954	The Money Tree (Collections for young scholars) Paperback	Children's Books	Growing Up & Facts of Life	dog	92.6812648773												
0374454116	The Mouse of Amherst Paperback	Children's Books	Growing Up & Facts of Life	vase	56.8677008152												
0374506485	The Heights of Macchu Picchu: A Bilingual Edition (Spanish) Paperback	Literature & Fiction	Poetry	dog	60.738837719												
0374506809	The Slave Paperback	Literature & Fiction	Genre Fiction	carton	75.2490282059												
0374513317	God in Search of Man : A Philosophy of Judaism Paperback	Religion & Spirituality	Judaism	prayer_rug	92.0101344585												
0374518203	Crowds and Power Paperback	Health, Fitness & Dieting	Psychology & Counseling	book	61.4331245422												
0374519374	The Land of Ulro 1st Edition	Biographies & Memoirs	Arts & Literature	dog	60.0519120693												
0374524815	Chickamauga: Poems Paperback	Literature & Fiction	Poetry	bed	62.3434185982												
0374526915	The Collected Poems: A Bilingual Edition (Revised) (Spanish) Paperback	Literature & Fiction	Poetry	cup	61.8690013885												
0374528535	Get Out of My Life, but First Could You Drive Me & Cheryl to the Mall: A Parent's Guide to the New Teenager, Revised and Updated Paperback	Parenting & Relationships	Parenting	vase	61.8087649345												
0374531315	At Large and At Small: Familiar Essays Paperback	Literature & Fiction	Essays & Correspondence	cat	74.4742453098												
0374531943	Carrying the Fire: An Astronaut's Journeys Paperback	Biographies & Memoirs	Professionals & Academics	dog	81.1916530132												
0374534144	My Struggle: Book 1 Paperback	Literature & Fiction	Genre Fiction	wig	99.9980330467												
0375400354	The Gift of Southern Cooking: Recipes and Revelations from Two Great American Cooks Hardcover	Cookbooks, Food & Wine	Regional & International	chair	72.0855236053												
0375400400	Bringing out the Dead Hardcover	Literature & Fiction	United States	truck	89.1480445862												
0375404317	Julia and Jacques Cooking at Home Hardcover	Cookbooks, Food & Wine	Regional & International	wine glass	90.4672086239												
0375405062	The New Book of Middle Eastern Food: The Classic Cookbook, Expanded and Updated, with New Recipes and Contemporary Variations on Old Themes Hardcover	Cookbooks, Food & Wine	Regional & International	orange	66.3283109665												
0375405445	Founding Brothers: The Revolutionary Generation Hardcover	Biographies & Memoirs	Leaders & Notable People	tie	68.80184412												
0375405496	Alexander Pushkin: The Collected Stories Hardcover	Literature & Fiction	Genre Fiction	clock	78.4075856209												
037541150X	Lidia's Italian-American Kitchen Hardcover	Cookbooks, Food & Wine	Regional & International	bowl	86.0060870647												
0375412247	National Audubon Society Field Guide to Fishes: North America 2nd ed. Edition	Science & Math	Biological Sciences	bird	60.9194993973												
0375412603	Nancy Silverton's Sandwich Book: The Best Sandwiches Ever--from Thursday Nights at Campanile Hardcover	Cookbooks, Food & Wine	Main Courses & Side Dishes	sandwich	89.2781198025												
0375414193	Lullabies and Poems for Children (Everyman's Library Pocket Poets Series) Hardcover	Children's Books	Growing Up & Facts of Life	bird	87.7056956291												
0375415297	Bach: Music in the Castle of Heaven Hardcover	Arts & Photography	Music	prayer_rug	73.34												
0375421785	Take on the Street: What Wall Street and Corporate America Don't Want You to Know Hardcover	Business & Money	Investing	tie	68.8196122646												
0375701427	American Pastoral: American Trilogy (1) (Vintage International) Paperback	Literature & Fiction	Literary	umbrella	67.7000701427												
0375704434	For the Relief of Unbearable Urges: Stories Paperback	Humor & Entertainment	Humor	wig	75.5829811096	bird	53.4990012646										
0375707255	The People's Tycoon: Henry Ford and the American Century Paperback	Biographies & Memoirs	Historical	truck	67.0650720596												
0375707379	A Consumers' Republic: The Politics of Mass Consumption in Postwar America Paperback	Business & Money	Economics	car	62.1202111244												
0375710760	Strike Sparks: Selected Poems, 1980-2002 Paperback	Literature & Fiction	History & Criticism	vase	78.1311810017	cup	51.0852277279										
0375711961	The Cuban Kitchen: 500 Simple, Stylish, and Flavorful Recipes Celebrating the Caribbean's Best Cuisine Paperback	Cookbooks, Food & Wine	Cooking Methods	wine glass	94.6988224983	dining table	65.5540764332	bowl	63.6104345322								
0375714022	Take on the Street: How to Fight for Your Financial Future Paperback	Business & Money	Finance	tie	70.2107667923												
0375722270	Spunk & Bite: A Writer's Guide to Bold, Contemporary Style Reprint Edition	Reference	Writing, Research & Publishing Guides	bird	70.0699746609												
0375722408	Sell, Keep, or Toss?: How to Downsize a Home, Settle an Estate, and Appraise Personal Property Paperback	Crafts, Hobbies & Home	Antiques & Collectibles	clock	96.9819307327	bottle	69.012773037										
0375725423	Jefferson Davis, American Paperback	History	Americas	tie	67.2905921936												
037572639X	The Last Empire: Essays 1992-2000 Paperback	Politics & Social Sciences	Politics & Government	prayer_rug	51.4211595058												
0375727434	Hateship, Friendship, Courtship, Loveship, Marriage: Stories Paperback	Literature & Fiction	Genre Fiction	tie	65.8932507038												
0375751548	In Search of Lost Time: Swann's Way, Vol. 1 Paperback	Humor & Entertainment	Humor	bed	97.6468920708	book	72.0386087894										
0375752501	The Magnificent Ambersons (Modern Library 100 Best Novels) Paperback	Literature & Fiction	Genre Fiction	book	59.6700668335												
