asin	title	subcat1	subcat2	obj1	pb1	obj2	pb2	obj3	pb3	obj4	pb4	obj5	pb5	obj6	pb6	obj7	pb7
0471469335	The Cake Book Hardcover	Cookbooks, Food & Wine	Baking	cake	91.91365242	fork	67.6987171173										
0471592242	Trading for a Living: Psychology, Trading Tactics, Money Management 1st Edition	Business & Money	Personal Finance	stop sign	99.8570799828												
0471676195	How to Write a Children's Book and Get It Published Third Edition	Literature & Fiction	History & Criticism	bird	97.6938247681												
0471718130	Statistics for Experimenters: Design, Innovation, and Discovery, 2nd Edition 2nd Edition	Science & Math	Mathematics	umbrella	77.5416433811												
0471723371	Managerial Accounting for the Hospitality Industry 1st Edition	Business & Money	Industries	chair	80.393654108												
0471724122	Beneath the Mask: An Introduction to Theories of Personality 8th Edition	Health, Fitness & Dieting	Psychology & Counseling	mask	99.9948143959												
047173800X	Corporate Governance and Ethics Paperback	Business & Money	Business Culture	chair	76.891297102	dining table	50.8022725582										
0471753041	Betty Crocker Easy Everyday Vegetarian: Easy Meatless Main Dishes Your Family Will Love! (Betty Crocker Cooking) Hardcover	Cookbooks, Food & Wine	Vegetarian & Vegan	bowl	69.0442383289	dining table	53.3468544483										
0471753106	Pillsbury Fast Slow Cooker Cookbook (Pillsbury Cooking) Hardcover-spiral	Cookbooks, Food & Wine	Main Courses & Side Dishes	fork	78.2878041267	bottle	67.0832276344	dining table	64.7352039814	sandwich	59.8377168179						
0471768618	Psychopathology: History, Diagnosis, and Empirical Foundations 1st Edition	New, Used & Rental Textbooks	Social Sciences	dog	50.5315005779												
0471781738	Rose's Heavenly Cakes Hardcover	Cookbooks, Food & Wine	Baking	cake	51.6886234283												
0471786314	Supermoney	Business & Money	Investing	brass	84.9285185337	tv	52.8414428234										
0471786888	WEBSTER'S NEW WORLD CHILDREN'S DICTIONARY 2nd Edition, Revised Edition	Children's Books	Education & Reference	vase	60.7145369053												
0471823198	Nonlinear Solid Mechanics: A Continuum Approach for Engineering 1st Edition	Engineering & Transportation	Engineering	candle	98.0940878391	carrot	55.5570423603										
0471915335	Statistical Physics, 2nd Edition 2nd Edition	Science & Math	Physics	clock	62.8499150276												
0471915904	Kabbalah For Dummies Paperback	Religion & Spirituality	Judaism	crossword_puzzle	80.9702277184												
0471982962	Practical Statistics for Field Biology 2nd Edition	Science & Math	Biological Sciences	scoreboard	94.9043750763	clock	55.7575821877										
0471997935	Betty Crocker Just the Two of Us Cookbook: More than 130 Delicious Recipes to Enjoy Together (Betty Crocker Cooking) Hardcover	Cookbooks, Food & Wine	Cooking Methods	fork	83.6403846741												
0472032208	Keys to Teaching Grammar to English Language Learners: A Practical Handbook (Michigan Teacher Training (Paperback)) 1st Edition	Education & Teaching	Schools & Teaching	brass	79.3096184731												
0472068040	Dumb Luck: A Novel by Vu Trong Phung (Southeast Asia: Politics, Meaning, And Memory) First edition Edition	New, Used & Rental Textbooks	Humanities	stop sign	98.581379652												
0472068326	Cops, Teachers, Counselors: Stories from the Front Lines of Public Service First edition Edition	New, Used & Rental Textbooks	Social Sciences	clock	50.2928256989												
0473172364	Food From Northern Laos: The Boat Landing Cookbook Paperback	Cookbooks, Food & Wine		bowl	59.521907568												
0486200108	Language, Truth and Logic (Dover Books on Western Philosophy) Paperback	Politics & Social Sciences	Philosophy	maze	99.9965310097	zebra	52.5437772274										
0486200515	Language and Myth Paperback	Reference	Words, Language & Grammar	bed	56.231200695												
0486202909	Modern Chess Strategy Paperback	Humor & Entertainment	Puzzles & Games	cat	50.62109828												
0486204197	Essential French Grammar (Dover Language Guides Essential Grammar) 39295th Edition	New, Used & Rental Textbooks	Humanities	jersey	79.7355592251												
0486217612	The World as Will and Representation, Vol. 1 Paperback	Politics & Social Sciences	Philosophy	brass	93.8799679279												
0486218430	Technical Manual and Dictionary of Classical Ballet (Dover Books on Dance) Paperback	Arts & Photography	Performing Arts	tie	61.5447938442												
048622726X	Shakespeare Lexicon and Quotation Dictionary: A Complete Dictionary of All the English Words, Phrases, and Constructions in the Works of the Poet (Volume 1 A-M 3rd Revised and Enlarged ed. Edition	Literature & Fiction	History & Criticism	brass	73.6651062965	prayer_rug	51.0321080685										
0486227278	Shakespeare Lexicon and Quotation Dictionary (Volume II, N-Z) 3rd Rev and Enl ed. Edition	Literature & Fiction	History & Criticism	brass	84.2282176018												
0486228207	Basic Principles in Pianoforte Playing (Dover Books on Music) Paperback	Arts & Photography	Music	tie	64.6524429321												
0486231348	Ludwig Van Beethoven Complete Piano Sonatas Volume 1 (Nos. 1-15) Paperback	Arts & Photography	Music	dog	58.2724571228												
0486244458	Symphonies 88-92 in Full Score [The Haydn Society Edition] Paperback	Arts & Photography	Music	tie	60.6108605862												
0486244954	Old-Fashioned Homemade Ice Cream: With 58 Original Recipes Paperback	Cookbooks, Food & Wine	Cooking by Ingredient	bowl	80.6632995605												
0486245322	The Well-Tempered Clavier: Books I and II, Complete (Dover Music for Piano) Paperback	Arts & Photography	Music	prayer_rug	61.8935346603												
0486253112	Requiem in Full Score (Latin Edition) (Latin) Paperback	Arts & Photography	Music	street_sign	99.2825627327												
0486254739	Gustav Mahler: Symphonies Nos. 1 and 2 in Full Score Paperback	Arts & Photography	Music	bow_tie	99.9999761581												
0486261727	Aida in Full Score (Dover Music Scores) Paperback	Arts & Photography	Music	street_sign	97.2396850586												
0486262537	Fun with Trains Stencils (Dover Stencils) Paperback	Children's Books	Activities, Crafts & Games	stop sign	68.465834856												
0486262715	Easy-to-Make Plains Indians Teepee Village (Dover Children's Activity Books) Paperback	Children's Books	Geography & Cultures	dining table	57.172948122												
0486264785	The Importance of Being Earnest 1st Edition	New, Used & Rental Textbooks	Humanities	tie	98.9504098892												
0486265625	Music-Study in Germany: The Classic Memoir of the Romantic Era (Dover Books on Music) Paperback	Arts & Photography	Music	vase	53.2652795315												
0486266737	Prehistoric Mammals Coloring Book Paperback	Children's Books	Animals	horse	69.6524143219	dog	66.1660134792										
0486266877	The School for Scandal (Dover Thrift Editions) Paperback	Literature & Fiction	Dramas & Plays	chair	68.9105093479												
0486267482	Story of Baseball Coloring Book Paperback	Children's Books	Activities, Crafts & Games	kite	54.4228553772	bicycle	50.1737356186										
0486268446	First Voyage to America: From the Log of the ``Santa Maria`` (Dover Children's Classics) Paperback	Children's Books	History	umbrella	76.165086031												
0486268667	A Boy's Will and North of Boston (Dover Thrift Editions) Paperback	Literature & Fiction	Poetry	brass	52.3												
0486272648	Beowulf (Dover Thrift Editions) Paperback	Literature & Fiction	Poetry	scissors	55.6133627892												
0486274268	The Art of Animal Drawing: Construction, Action Analysis, Caricature (Dover Art Instruction) Paperback	Arts & Photography	History & Criticism	dog	97.7671384811	cat	94.8012411594	horse	94.3371534348	bird	54.926866293						
0486275469	The Secret Sharer and Other Stories (Dover Thrift Editions) Paperback	Literature & Fiction	Short Stories & Anthologies	boat	95.4141736031												
0486275620	The Playboy of the Western World and Riders to the Sea Paperback	Literature & Fiction	Dramas & Plays	brass	98.7269878387												
0486275639	Civil Disobedience and Other Essays (Dover Thrift Editions) Reprint Edition	New, Used & Rental Textbooks	Humanities	brass	65.05240798												
0486277909	Self-Reliance and Other Essays (Dover Thrift Editions) Paperback	Literature & Fiction	Essays & Correspondence	bow_tie	88.5842144489	tie	68.5591757298										
0486278026	Macbeth (Dover Thrift Editions) Paperback	Literature & Fiction	Poetry	dog	74.0572750568												
0486278042	Antigone (Dover Thrift Editions) Paperback	Literature & Fiction	Dramas & Plays	dog	62.8647983074												
0486278085	Early Poems (Dover Thrift Editions) Paperback	Literature & Fiction	Poetry	prayer_rug	98.5867321491	slot	90.4450178146										
0486278107	Easter Basket Stickers (Dover Little Activity Books Stickers) Paperback	Children's Books	Activities, Crafts & Games	cake	52.9864132404												
0486280543	The Queen of Spades and Other Stories (Dover Thrift Editions) Paperback	Humor & Entertainment	Humor	umbrella	63.5758697987												
0486282252	Lysistrata (Dover Thrift Editions) Paperback	Literature & Fiction	Dramas & Plays	tie	77.3830533028												
0486283127	North American Lighthouses Coloring Book (Dover History Coloring Book) Paperback	Children's Books	Activities, Crafts & Games	boat	92.0911133289												
0486285073	Civil War Poetry and Prose (Dover Thrift Editions) Paperback	Literature & Fiction	Poetry	street_sign	96.9150722027												
0486286266	Motorcycles Coloring Book (Dover History Coloring Book) Paperback	Children's Books	Activities, Crafts & Games	motorcycle	92.5852298737												
0486295834	Utopia (Dover Thrift Editions) Revised ed. Edition	Literature & Fiction	World Literature	prayer_rug	66.38												
0486296040	African-American Poetry: An Anthology, 1773-1927 (Dover Thrift Editions) Paperback	Literature & Fiction	Poetry	prayer_rug	79.93												
0486296725	Game Theory: A Nontechnical Introduction (Dover Books on Mathematics) Subsequent Edition	Science & Math	Mathematics	sports ball	92.3851013184	oscilloscope	82.1885347366										
0486297322	First Thanksgiving Sticker Activity Book (Dover Little Activity Books Stickers) Paperback	Children's Books	Activities, Crafts & Games	frisbee	59.1894924641												
0486297942	Gingerbread House Sticker Activity Book (Dover Little Activity Books Stickers) Paperback	Children's Books	Activities, Crafts & Games	cake	66.2946045399												
0486299880	The Principles of Scientific Management Paperback	Business & Money	Management & Leadership	tie	89.5019412041												
0486400778	The Adventures of Tom Sawyer (Dover Thrift Editions) Revised ed. Edition	Literature & Fiction	Genre Fiction	brass	89.1189932823												
0486401588	101 Great American Poems (Dover Thrift Editions) Paperback	Literature & Fiction	Poetry	tie	52.3014843464												
0486404145	Serenade in C, Op. 48, & Suite No. 4, Op. 61 (Dover Music Scores) Paperback	Arts & Photography	Music	cat	87.7595484257												
0486405028	Fire Engines Stickers (Dover Little Activity Books Stickers) Paperback	Children's Books	Activities, Crafts & Games	truck	84.5315814018												
0486405109	My School Sticker Activity Book (Dover Little Activity Books Stickers) Paperback	Children's Books	Activities, Crafts & Games	chair	63.3909702301												
0486405125	Train Station Sticker Activity Book (Dover Little Activity Books Stickers) Paperback	Children's Books	Activities, Crafts & Games	bicycle	79.9037277699												
0486406644	The Wit and Wisdom of Mark Twain: A Book of Quotations (Dover Thrift Editions) Paperback	Literature & Fiction	History & Criticism	street_sign	94.9707984924	chair	52.0842194557										
0486407721	Mini Dinosaurs Tattoos (Dover Tattoos) Paperback	Science & Math	Biological Sciences	bird	86.4849984646												
0486409031	The World's Great Speeches: Fourth Enlarged (1999) Edition Paperback	Politics & Social Sciences	Politics & Government	brass	99.9142765999												
0486410986	Best Plays of the Early American Theater Paperback	Arts & Photography	Performing Arts	brass	92.584425211												
0486411117	Around the World in Eighty Days (Dover Thrift Editions) Paperback	Literature & Fiction	Action & Adventure	clock	80.4767787457												
0486412725	Little Airport Sticker Activity Book (Dover Little Activity Books Stickers) Paperback	Children's Books	Activities, Crafts & Games	airplane	78.3811330795	boat	58.9058101177										
0486413373	How to Draw Flowers (Dover How to Draw) Paperback	Children's Books	Arts, Music & Photography	umbrella	88.5283112526	tray	87.4695837498										
048641583X	Selected Poems of Rumi (Dover Thrift Editions) Paperback	Literature & Fiction	Poetry	prayer_rug	98.863530159												
0486416046	Psychology: The Briefer Course Paperback	Medical Books	Psychology	bow_tie	99.9996781349												
0486416208	Ballet Class Stickers (Dover Little Activity Books Stickers) Paperback	Children's Books	Activities, Crafts & Games	tray	92.9196357727												
0486416232	Realistic Dolphins Stickers (Dover Little Activity Books Stickers) Paperback	Children's Books	Activities, Crafts & Games	bird	89.7126376629												
