asin	title	subcat1	subcat2	obj1	pb1	obj2	pb2	obj3	pb3	obj4	pb4	obj5	pb5	obj6	pb6	obj7	pb7
006059876X	Titian: His Life Hardcover	Arts & Photography	History & Criticism	crossword_puzzle	79.8750281334												
0060598859	Back to the Bedroom Mass Market Paperback	Literature & Fiction	Contemporary	cat	98.6369132996	bed	61.3560080528										
0060598891	The Rocky Road to Romance Mass Market Paperback	Literature & Fiction	Contemporary	dog	99.1528272629												
006059974X	Simple Italian Sandwiches: Recipes from America's Favorite Panini Bar Hardcover	Cookbooks, Food & Wine	Regional & International	sandwich	86.1220479012	pizza	51.4104664326										
0060599766	The Herbal Kitchen: Cooking with Fragrance and Flavor Hardcover	Cookbooks, Food & Wine	Cooking by Ingredient	cup	67.3110663891												
006060199X	New Zealand Prayer Book -Rev ed.: He Karakia Mihinare O Aotearoa Hardcover	Christian Books & Bibles	Churches & Church Leadership	altar	79.6287238598												
0060608625	Music Through the Eyes of Faith Paperback	Arts & Photography	Music	brass	99.8843550682												
0060611413	Peculiar Treasures Paperback	Christian Books & Bibles	Christian Living	bird	52.439814806	kite	50.8926987648										
006061174X	The Magnificent Defeat Paperback	Religion & Spirituality	Worship & Devotion	street_sign	69.93												
0060611758	The Hungering Dark Paperback	Religion & Spirituality	Religious Studies	carton	65.6												
0060611847	The Clown in the Belfry: Writings on Faith and Fiction Hardcover	Christian Books & Bibles	Ministry & Evangelism	candle	99.9993681908	book	55.2909255028										
0060611855	A Room Called Remember: Uncollected Pieces Paperback	Religion & Spirituality	Worship & Devotion	paper_towel	50.75												
006061191X	The Longing for Home: Recollections and Reflections Hardcover	Biographies & Memoirs	Arts & Literature	scoreboard	86.1528635025												
006062258X	The Hidden Face of God Paperback	Christian Books & Bibles	Bible Study & Reference	digital_clock	99.7889578342	clock	73.4251856804										
0060628391	Celebration of Discipline: The path to Spiritual Growth Hardcover	Christian Books & Bibles	Christian Living	geyser	51.7663955688												
0060637242	The Art of Living: Vipassana Meditation Paperback	Christian Books & Bibles	Worship & Devotion	sunscreen	99.7407972813												
006063880X	C. S. Lewis: A Complete Guide to His Life & Works Paperback	Reference	Writing, Research & Publishing Guides	tie	71.3311970234												
0060643617	A Testament of Devotion Paperback	Christian Books & Bibles	Christian Living	picket_fence	97.4778652191												
0060652810	Glimpses of Grace: Daily Thoughts and Reflections Paperback	Christian Books & Bibles	Worship & Devotion	umbrella	64.2735004425												
0060652853	Readings for Meditation and Reflection Paperback	History	World	shopping_cart	52.8367638588	boat	51.6623675823										
0060653191	George MacDonald: An Anthology 365 Readings Paperback	Literature & Fiction	World Literature	bakery	86.2013280392	doormat	68.96										
0060653205	The Weight of Glory Paperback	Christian Books & Bibles	Christian Living	zebra	63.4639620781												
0060655577	Psychology Through the Eyes of Faith November, 2002 Revised Edition	New, Used & Rental Textbooks	Humanities	shower_cap	87.8286540508												
0060670770	The Mind of the Maker Paperback	Christian Books & Bibles	Churches & Church Leadership	clock	52.2943854332												
0060674407	The Illustrated World's Religions: A Guide to Our Wisdom Traditions Paperback	History	World	broom	59.0706944466												
0060692960	History Through the Eyes of Faith: Christian College Coalition Series 1st Edition	History	World	brass	64.89												
0060693339	The Divine Conspiracy: Rediscovering Our Hidden Life In God Hardcover	Christian Books & Bibles	Christian Living	mouse	57.6062262058	book	50.5403161049										
0060721588	Falls the Shadow Mass Market Paperback	Mystery, Thriller & Suspense	Thrillers & Suspense	scoreboard	68.0105865002												
0060723386	The Simpsons Holiday Humdinger (Simpsons Books) Paperback	Comics & Graphic Novels	Graphic Novels	stop sign	64.8118436337	football_helmet	53.6851465702										
006072403X	Set Sail for Murder: A Henrie O Mystery (Henrie O Mysteries) Hardcover	Mystery, Thriller & Suspense	Mystery	bannister	76.8302500248												
0060724145	Death Walked In (Death on Demand Mysteries, No. 18) Mass Market Paperback	Literature & Fiction	History & Criticism	cinema	79.8272788525	chair	65.7354235649										
0060724250	The Complete Western Stories of Elmore Leonard Hardcover	Literature & Fiction	Genre Fiction	brass	73.45												
0060724293	The Collected Poetry of Nikki Giovanni: 1968-1998 Paperback	Literature & Fiction	Poetry	tie	65.148973465												
0060724501	Ready or Not: An All-American Girl Novel Hardcover	Teen & Young Adult	Literature & Fiction	scissors	79.8323214054	sunscreen	51.5888690948										
0060724560	Princess on the Brink (Princess Diaries, Vol. 8) Hardcover	Children's Books	Growing Up & Facts of Life	nipple	69.9102520943												
0060724889	Marshmallow Paperback	Children's Books	Growing Up & Facts of Life	hare	64.3175363541	bird	56.9254219532										
0060724927	A Little House Traveler: Writings from Laura Ingalls Wilder's Journeys Across America (Little House Nonfiction) Paperback	Children's Books	History	bottlecap	50.04												
0060725141	Darkest Hour (The Mediator #4) Paperback	Teen & Young Adult	Literature & Fiction	bird	56.5489172935												
0060725540	The Girlfriend Curse Paperback	Literature & Fiction	Women's Fiction	airplane	91.521191597												
0060726784	Not In Kansas Anymore: A Curious Tale of How Magic Is Transforming America Hardcover	History	World	cat	83.7767660618	dog	60.8136236668										
0060726946	Scimitar SL-2 Paperback	Literature & Fiction	Genre Fiction	stop sign	89.0782833099	cab	52.4338841438										
0060728140	Happy Birthday, Mrs. Piggle-Wiggle (Mrs. Piggle-Wiggle (HarperCollins)) Paperback	Children's Books	Classics	teddy bear	55.5281579494												
0060730099	Minnie and Moo: The Case of the Missing Jelly Donut (I Can Read Book 3) Paperback	Children's Books	Literature & Fiction	teddy bear	87.765288353	bakery	87.31										
0060730161	Minnie and Moo and the Haunted Sweater (I Can Read Level 3) Hardcover	Children's Books	Literature & Fiction	teddy bear	75.5129158497												
0060730269	Ida B: and Her Plans to Maximize Fun, Avoid Disaster, and (Possibly) Save the World Paperback	Children's Books	Growing Up & Facts of Life	apple	71.405339241												
006073065X	The Bible with Sources Revealed Paperback	Christian Books & Bibles	Bible Study & Reference	brass	98.3606219292												
0060730676	Buddhism: A Concise Introduction Paperback	History	World	stretcher	88.2091879845												
0060731230	Day It Rained Hearts Paperback	Children's Books	Growing Up & Facts of Life	Band_Aid	91.8679237366	umbrella	63.9984488487										
0060731303	Anybody Out There?: A Novel Hardcover	Literature & Fiction	Women's Fiction	maillot	72.0133423805	clock	50.0665545464										
0060732105	Kiss Me, Annabel (Essex Sisters, book 2) Mass Market Paperback	Literature & Fiction	United States	bookshop	79.9441099167												
0060733748	The Redheaded Princess: A Novel Hardcover	Children's Books	Literature & Fiction	bottlecap	99.9999761581												
0060735015	One Spice, Two Spice: American Food, Indian Flavors Hardcover	Cookbooks, Food & Wine	Regional & International	plate	81.7766487598	fork	74.8619616032										
0060735082	The Scourge of God Mass Market Paperback	Literature & Fiction	Genre Fiction	horse	60.3507637978												
0060735449	Island of the Sequined Love Nun Paperback	Literature & Fiction	United States	tray	75.6561160088												
0060736615	The Christmas Scrapbook: A Harmony Story Hardcover	Christian Books & Bibles	Christian Living	slot	58.613717556												
006073664X	Against the Stream: A Buddhist Manual for Spiritual Revolutionaries Paperback	Religion & Spirituality	Worship & Devotion	stage	77.4215936661												
0060737573	Suicide Notes Paperback	Teen & Young Adult	Literature & Fiction	bucket	99.6408641338												
006073812X	Breaking the Fall (Thoroughbred Series #67) Paperback	Children's Books	Growing Up & Facts of Life	sorrel	53.4510433674												
0060738979	Gorgonzola: A Very Stinkysaurus Hardcover	Children's Books	Animals	cat	78.9489984512												
0060739266	Emeril's There's a Chef in My World!: Recipes That Take You Places Hardcover	Children's Books	Growing Up & Facts of Life	kimono	76.5356779099	plate	63.4357213974										
0060739665	Raising Your Spirited Child: A Guide for Parents Whose Child Is More Intense, Sensitive, Perceptive, Persistent, and Energetic Paperback	Parenting & Relationships	Parenting	balance_beam	59.821498394												
0060740477	Bills Food Paperback	Cookbooks, Food & Wine	Professional Cooking	cleaver	91.3637042046	bowl	72.7206170559										
0060740485	bills open kitchen Paperback	Cookbooks, Food & Wine	Quick & Easy	candle	73.4806537628												
0060740574	The Price of Indiscretion Mass Market Paperback	Literature & Fiction	United States	gown	99.814248085												
0060740582	In the Bed of a Duke Mass Market Paperback	Literature & Fiction	Genre Fiction	gown	56.9434762001												
0060740752	10 Little Rubber Ducks Hardcover	Children's Books	Science, Nature & How It Works	bird	69.9521481991												
0060740914	Do Penguins Have Knees? An Imponderables Book Paperback	Humor & Entertainment	Puzzles & Games	bakery	54.2660951614												
0060740922	Why Do Clocks Run Clockwise?: An Imponderables Book (Imponderables Series) Paperback	Humor & Entertainment	Puzzles & Games	clock	96.2730169296	analog_clock	83.6848735809										
0060741600	A Merry Little Christmas: Celebrate from A to Z Paperback	Children's Books	Animals	cake	63.3133769035												
006074166X	Biscuit Visits the Big City (My First I Can Read) Paperback	Children's Books	Literature & Fiction	nipple	72.643584013	bird	51.1574685574	dog	51.15878582								
0060741694	Biscuit's Day at the Farm (My First I Can Read) Paperback	Children's Books	Literature & Fiction	pencil_box	63.0835652351	teddy bear	57.0394933224										
0060741724	Biscuit and the Little Pup (My First I Can Read) Paperback	Children's Books	Growing Up & Facts of Life	teddy bear	82.8257799149												
006074233X	Angel In My Bed Mass Market Paperback	Romance	Historical	tub	67.6098704338												
0060742364	Lilly's Big Day Hardcover	Children's Books	Growing Up & Facts of Life	kite	92.5507545471												
0060742445	The Daily Drucker: 366 Days of Insight and Motivation for Getting the Right Things Done Hardcover	Business & Money	Business Culture	mousetrap	99.9696731567	wine glass	50.361174345										
0060742755	Setting the Table: The Transforming Power of Hospitality in Business Hardcover	Biographies & Memoirs	Professionals & Academics	suit	67.0112609863	vase	59.1806054115										
0060743867	The Nutcracker Hardcover	Children's Books	Holidays & Celebrations	bed	82.0230722427												
0060743891	The Mouse Tales CD Audio Collection (I Can Read! - Level 2)			teddy bear	68.1602239609												
0060744499	Midnight (Warriors: The New Prophecy, Book 1) Hardcover	Children's Books	Animals	cat	95.2216684818												
0060744545	Moonrise (Warriors: The New Prophecy, Book 2) Paperback	Children's Books	Animals	dog	82.7563583851												
006074457X	Dawn (Warriors: The New Prophecy, Book 3) Paperback	Children's Books	Animals	cat	62.6082122326	bird	52.1791517735										
0060745185	My Weird School #5: Miss Small Is off the Wall! Paperback	Children's Books	Growing Up & Facts of Life	sports ball	87.1275186539	stop sign	68.2597756386										
0060745223	Mrs. Cooney is Loony! (My Weird School #7) Paperback	Children's Books	Growing Up & Facts of Life	bottle	70.7416236401												
0060745312	6 Chambers, 1 Bullet: A Novel (Patch Kinkade) Hardcover	Literature & Fiction	Action & Adventure	wok	52.0059704781												
0060745819	Inside the Tornado: Strategies for Developing, Leveraging, and Surviving Hypergrowth Markets (Collins Business Essentials) Paperback	Business & Money	Management & Leadership	stop sign	56.3796520233												
006074586X	Nation of Rebels: Why Counterculture Became Consumer Culture Paperback	Business & Money	Marketing & Sales	chime	70.546746254	panpipe	60.5362772942										
0060746920	Ghost Force Mass Market Paperback	Literature & Fiction	Genre Fiction	street_sign	98.01												
0060747463	Thunder on the Right Mass Market Paperback	Romance	Historical	horse	95.7222104073												
006074748X	Airs Above the Ground Mass Market Paperback	Mystery, Thriller & Suspense	Mystery	horse	98.923689127												
006074975X	Lofts DesignSource Paperback	Crafts, Hobbies & Home	Home Improvement & Design	window_shade	71.58	candle	66.2354528904	restaurant	61.8534624577								
0060749768	A Matter of Temptation (Lost Lords) Mass Market Paperback	Literature & Fiction	United States	swimming_trunks	81.7946970463												
0060750863	The System of the World (The Baroque Cycle, Vol. 3) Paperback	Literature & Fiction	Genre Fiction	umbrella	76.770144701												
